source,target,closest distance
RIH,RICR,0
RIH,RICR,0
RIH,VD04,100.77317651151728
RIH,RMDVR,0
RIH,RIMR,0
RIH,RIMR,0
RIH,M5,10.444425762669743
RIH,RMEV,0
RIH,M4,2.5973054464324603
RIH,RMDL,0
RIH,RID,0
RIH,RIAL,0
RIH,VD08,304.68040763803754
RIH,VD11,507.87391453937835
RIH,ASHR,0
RIH,AIYR,0
RIH,M3L,8.145512319174966
RIH,AVFR,0
RIH,VD10,462.6609801223572
RIH,RMFL,0
RIH,DD05,423.55903203922674
RIH,RMDDL,0
RIH,VD01,10.929111091108425
RIH,RMHL,0
RIH,VD03,53.7665635524564
RIH,AIZR,0
RIH,RIS,0
RIH,NSMR,3.274130964286443
RIH,RMDVL,0
RIH,MCL,9.882839098734202
RIH,VD05,158.3574957824797
RIH,M3R,8.098306286467883
RIH,VD09,403.9124049033194
RIH,AIYL,0
RIH,PVQR,0
RIH,AIAR,0
RIH,I2R,10.714491737441449
RIH,DD03,153.20304869542878
RIH,NSML,3.5710667471908426
RIH,RIBR,0
RIH,I2L,10.62072123566833
RIH,AVJL,0
RIH,I3,14.508293030283987
RIH,ASHL,0
RIH,RMER,0
RIH,VD13,610.6142180705626
RIH,RMFR,0
RIH,M2R,7.105021092307058
RIH,AIBR,0
RIH,AIBR,0
RIH,PVQL,0
CEPVL,AS07,255.31587228012935
CEPVL,AS07,255.31587228012935
CEPVL,ASKR,3.348170833299994
CEPVL,OLLR,2.462982671815101
CEPVL,AVM,3.039964122911776
CEPVL,VB11,502.4013367470355
CEPVL,VB11,502.4013367470355
CEPVL,PDER,32.499078318041114
CEPVL,RICL,0
CEPVL,RIAR,0
CEPVL,DB04,186.26121684381724
CEPVL,DB04,186.26121684381724
CEPVL,PLNL,0
CEPVL,DD01,36.22902385860052
CEPVL,DD02,89.32473479262573
CEPVL,PQR,635.2726216257036
CEPVL,VD12,561.0001110680274
CEPVL,PLML,324.4404519262743
CEPVL,SIAVL,0
CEPVL,SIAVL,0
CEPVL,ASGL,0
CEPVL,VA09,307.9873248489006
CEPVL,VA09,307.9873248489006
CEPVL,VA01,8.77065371053482
CEPVL,VA01,8.77065371053482
CEPVL,VB03,48.46333626405089
CEPVL,VB03,48.46333626405089
CEPVL,PHCR,635.2717098191998
CEPVL,VB10,449.740046605517
CEPVL,VB10,449.740046605517
CEPVL,DA06,127.71993710072753
CEPVL,DA06,127.71993710072753
CEPVL,SIBVR,0
CEPVL,RICR,0
CEPVL,DA03,15.670573704766658
CEPVL,DA03,15.670573704766658
CEPVL,RIMR,0
CEPVL,PVQL,0
CEPVL,DA04,24.77193705681266
CEPVL,DA04,24.77193705681266
CEPVL,DA09,528.0963096089858
CEPVL,DA09,528.0963096089858
CEPVL,SIBVL,0
CEPVL,DA07,200.6587559211244
CEPVL,DA07,200.6587559211244
CEPVL,AVL,0
CEPVL,VD11,515.5236312857112
CEPVL,VA07,190.21186448325565
CEPVL,VA07,190.21186448325565
CEPVL,CANL,9.150198815352883
CEPVL,AS04,88.59484916855136
CEPVL,AS04,88.59484916855136
CEPVL,CEPDL,0
CEPVL,VD04,109.1460905665504
CEPVL,SIBDR,2.525102907954246
CEPVL,PVDL,27.575566417559685
CEPVL,PVDL,27.575566417559685
CEPVL,VD01,15.805935628651254
CEPVL,VB02,10.439519241132281
CEPVL,VB02,10.439519241132281
CEPVL,VD03,62.14786590641331
CEPVL,ASEL,0
CEPVL,RIS,0
CEPVL,I1L,2.122273905834338
CEPVL,VD05,166.56762304340234
CEPVL,VD09,411.00941789229506
CEPVL,AS06,195.41141506575795
CEPVL,AS06,195.41141506575795
CEPVL,AS09,389.66658910417397
CEPVL,AS09,389.66658910417397
CEPVL,VB04,80.92868980700408
CEPVL,VB04,80.92868980700408
CEPVL,DB07,535.920953491103
CEPVL,DB07,535.920953491103
CEPVL,CEPDR,4.422294506458486
CEPVL,VB07,275.04096519590286
CEPVL,VB07,275.04096519590286
CEPVL,SIADL,0
CEPVL,SIADL,0
CEPVL,VD02,37.75970996983077
CEPVL,VA08,249.04022177037592
CEPVL,VA08,249.04022177037592
CEPVL,NSML,4.285866284789635
CEPVL,VA10,378.11285997700406
CEPVL,VA10,378.11285997700406
CEPVL,CEPVR,2.9651808199999996
CEPVL,DA01,16.20306462999782
CEPVL,DA01,16.20306462999782
CEPVL,PLMR,324.7258742676296
CEPVL,PHCL,635.2726216257036
CEPVL,RIML,0
CEPVL,AUAR,3.385101140734574
CEPVL,OLLL,0
CEPVL,ADEL,3.010426168547725
CEPVL,AS08,278.1545416080214
CEPVL,AS08,278.1545416080214
CEPVL,ALML,0.18417336751276986
CEPVL,DD04,256.0055394779511
CEPVL,ALNR,10.634197220549714
CEPVL,AS05,148.63232954996184
CEPVL,AS05,148.63232954996184
CEPVL,VA05,72.27797855351156
CEPVL,VA05,72.27797855351156
CEPVL,AS03,62.466485921819924
CEPVL,AS03,62.466485921819924
CEPVL,RIBL,0
CEPVL,VB09,393.9115774846717
CEPVL,VB09,393.9115774846717
CEPVL,RIBR,2.529815174518979
CEPVL,VA11,529.2181429607002
CEPVL,VA11,529.2181429607002
CEPVL,DB05,281.295804334841
CEPVL,DB05,281.295804334841
CEPVL,AS01,17.695064698702716
CEPVL,AS01,17.695064698702716
CEPVL,PLNR,5.155800711194559
CEPVL,RID,0
CEPVL,DB02,35.14397880169517
CEPVL,DB02,35.14397880169517
CEPVL,CANR,15.78077756087672
CEPVL,VB05,129.4965156839495
CEPVL,VB05,129.4965156839495
CEPVL,VD06,214.44991425477937
CEPVL,CEPVL,0
CEPVL,ALMR,8.113266796645913
CEPVL,VA04,9.553183807221854
CEPVL,VA04,9.553183807221854
CEPVL,PDEL,32.499078318041114
CEPVL,PVDR,31.020349702400942
CEPVL,PVDR,31.020349702400942
CEPVL,ADER,8.866354559088288
CEPVL,VD08,312.0269585129034
CEPVL,VB01,0
CEPVL,VB01,0
CEPVL,VA06,121.06550344219131
CEPVL,VA06,121.06550344219131
CEPVL,DA05,73.56505706972845
CEPVL,DA05,73.56505706972845
CEPVL,AS10,452.72385045704834
CEPVL,AS10,452.72385045704834
CEPVL,AS11,508.54858669783755
CEPVL,AS11,508.54858669783755
CEPVL,RIAL,0
CEPVL,VA12,536.1365271383704
CEPVL,VA12,536.1365271383704
CEPVL,DB03,90.34550554213536
CEPVL,DB03,90.34550554213536
CEPVL,SIBDL,0
CEPVL,VD10,470.2532092131236
CEPVL,DD05,430.79300446038354
CEPVL,NSMR,3.8088074988174125
CEPVL,I2R,4.099041435349433
CEPVL,SIADR,2.52658278458824
CEPVL,SIADR,2.52658278458824
CEPVL,DB01,6.279126139077558
CEPVL,DB01,6.279126139077558
CEPVL,VD07,262.59423040253586
CEPVL,VD13,618.0359275897099
CEPVL,ASKL,0
CEPVL,ALNL,0
CEPVL,SIAVR,6.028502963311956
CEPVL,SIAVR,6.028502963311956
CEPVL,AUAL,0
CEPVL,VB06,205.5278220274804
CEPVL,VB06,205.5278220274804
CEPVL,PVQR,3.4708733127255424
CEPVL,DD03,161.41369069848201
CEPVL,DB06,446.2716802079893
CEPVL,DB06,446.2716802079893
CEPVL,ASGR,3.393378081079618
CEPVL,I1R,4.2276063592395134
CEPVL,VB08,333.23130229917894
CEPVL,VB08,333.23130229917894
CEPVL,AS02,31.00095168607347
CEPVL,AS02,31.00095168607347
CEPVL,DD06,535.7349731987798
CEPVL,VA02,8.311101458013898
CEPVL,VA02,8.311101458013898
CEPVL,I2L,1.9641369717540382
CEPVL,VA03,8.629044777899253
CEPVL,VA03,8.629044777899253
CEPVL,ASER,0
CEPVL,DA08,528.0958938455166
CEPVL,DA08,528.0958938455166
CEPVL,DA02,15.954997828534237
CEPVL,DA02,15.954997828534237
CEPVL,PDA,528.0963096089858
ADFR,DVA,0
ADFR,RIML,0
ADFR,RIML,0
ADFR,RICL,0
ADFR,RICL,0
ADFR,AIAL,0
ADFR,DD04,246.91385163371157
ADFR,AWBR,0
ADFR,RMER,0
ADFR,URYDL,0
ADFR,MCL,4.34402862880154
ADFR,RIAR,0
ADFR,RIBL,0
ADFR,DVC,0
ADFR,DVC,0
ADFR,M5,9.300763383176902
ADFR,DD01,25.86367618375054
ADFR,DD02,77.58320090624392
ADFR,VD12,552.7210314884746
ADFR,MCR,2.183192333365366
ADFR,URYVR,0.48625319539604817
ADFR,RMDDL,0
ADFR,M3L,9.300931365049905
ADFR,VD07,253.63878593804486
ADFR,AIZL,0
ADFR,M1,3.73092973186552
ADFR,I3,2.795928043888962
ADFR,URYVL,1.081471403299759
ADFR,M2L,8.405878963768988
ADFR,AIBL,0
ADFR,AIBL,0
ADFR,RMHR,0
ADFR,URYDR,0
ADFR,I6,5.408953185020614
ADFR,VD09,403.3700135219448
ADFR,I2L,4.915636107894408
ADFR,RMEL,0
ADFR,RICR,0
ADFR,RICR,0
ADFR,VD04,97.36985961021371
ADFR,RMDVR,0
ADFR,RIMR,0
ADFR,RIMR,0
ADFR,RMEV,0
ADFR,M4,1.734313746263775
ADFR,RMDL,0
ADFR,RID,0.6372982677041108
ADFR,RMDDR,0
ADFR,VD08,303.921942383875
ADFR,VD11,506.75578994751123
ADFR,ASHR,0
ADFR,AIYR,0
ADFR,AWBL,0
ADFR,AVFR,0
ADFR,VD10,461.6108627455641
ADFR,RIAL,0
ADFR,RMFL,0
ADFR,DD05,422.54601643677785
ADFR,I2R,1.7610740703781491
ADFR,VD01,10.806501824289933
ADFR,RMHL,0
ADFR,ASHL,0
ADFR,VD03,50.42762516124252
ADFR,AIZR,0
ADFR,RIS,0
ADFR,NSMR,3.1802343876136283
ADFR,RMDVL,0
ADFR,I4,3.823341016470824
ADFR,VD05,156.61050288355963
ADFR,M3R,2.2614770093741123
ADFR,AVJR,0
ADFR,AIYL,0
ADFR,PVQR,0
ADFR,AIAR,0
ADFR,AVFL,0
ADFR,DD03,151.46371430589852
ADFR,NSML,3.667022126449625
ADFR,RIBR,0
ADFR,RMDR,0
ADFR,AVJL,0
ADFR,DD06,527.5489358912437
ADFR,VD02,26.084025033892942
ADFR,PVT,0
ADFR,PVT,0
ADFR,VD06,204.73144757514908
ADFR,VD13,609.7161855023007
ADFR,RMFR,0
ADFR,RMED,0
ADFR,M2R,0.9949824078784941
ADFR,AIBR,0
ADFR,AIBR,0
ADFR,PVQL,0
HSNR,ASHL,0
HSNR,RIML,0
HSNR,RIML,0
HSNR,RICL,0
HSNR,RICL,0
HSNR,AIAL,0
HSNR,DD04,0
HSNR,I6,6.5749981472730985
HSNR,RMER,0
HSNR,URYDL,0
HSNR,AVFL,0
HSNR,RIAR,0
HSNR,RIBL,0
HSNR,DVC,0
HSNR,DVC,0
HSNR,DD03,0
HSNR,DD01,0
HSNR,DD02,0
HSNR,VD12,223.67844307336722
HSNR,MCR,9.994530104949483
HSNR,URYVR,0.4443258688678745
HSNR,M3L,8.231562449405317
HSNR,DD06,199.1639269704026
HSNR,VD07,0
HSNR,M1,3.3525119422969913
HSNR,I3,14.284000037185738
HSNR,URYVL,0.3277674852971023
HSNR,RMDDR,0
HSNR,M2L,7.131613429256875
HSNR,AIBL,0
HSNR,AIBL,0
HSNR,RMHR,0
HSNR,URYDR,0
HSNR,RMEV,0
HSNR,AWBR,0
HSNR,I2L,10.622022439371378
HSNR,MCL,9.92166110074083
HSNR,RICR,0
HSNR,RICR,0
HSNR,VD04,0
HSNR,RMDVR,0
HSNR,RIMR,0
HSNR,RIMR,0
HSNR,M5,15.354988222069153
HSNR,M4,3.1354254331042584
HSNR,RMDL,0
HSNR,RID,0
HSNR,RIAL,0
HSNR,VD08,5.783719444852635
HSNR,VD11,177.43210578598357
HSNR,ASHR,0
HSNR,AIYR,0
HSNR,AWBL,0
HSNR,AVFR,0
HSNR,VD10,132.43307759365365
HSNR,RMFL,0
HSNR,DD05,93.96193418446605
HSNR,RMDDL,0
HSNR,VD01,1.1704623980886764
HSNR,RMHL,0
HSNR,VD09,76.59249568396321
HSNR,VD03,0
HSNR,AIZR,0
HSNR,RIS,0
HSNR,NSMR,3.368551286762336
HSNR,RMDVL,0
HSNR,I4,8.650641012678681
HSNR,VD05,0
HSNR,M3R,8.128727341113429
HSNR,AVJR,0
HSNR,AIYL,0
HSNR,M2R,7.105021092307058
HSNR,AIAR,0
HSNR,I2R,10.83087716617271
HSNR,RMED,0
HSNR,NSML,3.5826586938776
HSNR,DVA,0
HSNR,RMDR,0
HSNR,AVJL,0
HSNR,AIZL,0
HSNR,VD02,0
HSNR,PVT,0
HSNR,PVT,0
HSNR,RMEL,0
HSNR,VD06,0
HSNR,VD13,280.2567548342304
HSNR,RMFR,0
HSNR,PVQR,0
HSNR,AIBR,0
HSNR,AIBR,0
HSNR,RIBR,0
HSNR,PVQL,0
